CustomerKey,CustomerID,CustomerName,CustomerType,City,State,Country
1441,12438,Bailey Rogers,IN,Colma,California,United States
1442,12439,Megan Bennett,IN,Beaverton,Oregon,United States
1443,12440,Francisco Chandra,IN,Burbank,California,United States
1444,12441,Trevor Simmons,IN,Berkeley,California,United States
1445,12442,Allison Richardson,IN,Burbank,California,United States
1446,12443,Garrett James,IN,Burbank,California,United States
1447,12444,Mackenzie Phillips,IN,Metchosin,British Columbia,Canada
1448,12445,Cameron Taylor,IN,Oregon City,Oregon,United States
1449,12446,Jasmine Hall,IN,La Jolla,California,United States
1450,12447,Carson Hayes,IN,Port Hammond,British Columbia,Canada
1451,12448,Hailey Cox,IN,Lebanon,Oregon,United States
1452,12449,Dylan Brown,IN,Port Hammond,British Columbia,Canada
1453,12450,Cody Cook,IN,Imperial Beach,California,United States
1454,12451,Anna Simmons,IN,Vancouver,British Columbia,Canada
1455,12452,Sean Sanchez,IN,Spokane,Washington,United States
1456,12453,Madison Bennett,IN,W. Linn,Oregon,United States
1457,12454,Samuel Griffin,IN,Bremerton,Washington,United States
1458,12455,Benjamin Lewis,IN,Mill Valley,California,United States
1459,12456,Thomas Chen,IN,Burien,Washington,United States
1460,12457,Misty Rai,IN,Beaverton,Oregon,United States
1461,12458,Veronica Sanchez,IN,Bottrop,Nordrhein-Westfalen,Germany
1462,12459,Stefanie Rodriguez,IN,Milton Keynes,England,United Kingdom
1463,12460,Dominique Malhotra,IN,London,England,United Kingdom
1464,12461,Ruth Suri,IN,Hamburg,Hamburg,Germany
1465,12462,Levi Suri,IN,Sulzbach Taunus,Saarland,Germany
1466,12463,Todd Huang,IN,Cheltenham,England,United Kingdom
1467,12464,Jared Cook,IN,Bobigny,Seine Saint Denis,France
1468,12465,Cassandra Patel,IN,Gloucestershire,England,United Kingdom
1469,12466,Willie He,IN,Drancy,Seine Saint Denis,France
1470,12467,Jennifer Jones,IN,Paris,Seine (Paris),France
1471,12468,Wayne Nath,IN,Paris,Seine (Paris),France
1472,12469,Shane Srini,IN,Paderborn,Nordrhein-Westfalen,Germany
1473,12470,Barbara He,IN,Berlin,Saarland,Germany
1474,12471,Lacey Zeng,IN,Bottrop,Nordrhein-Westfalen,Germany
1475,12472,Jeffery Zhang,IN,Colombes,Hauts de Seine,France
1476,12473,Sergio Sai,IN,York,England,United Kingdom
1477,12474,Tammy Chandra,IN,Cergy,Val d'Oise,France
1478,12475,Logan Carter,IN,Solingen,Nordrhein-Westfalen,Germany
1479,12476,Rodney Jimenez,IN,Milton Keynes,England,United Kingdom
1480,12477,Robin Gill,IN,Paris,Seine (Paris),France
1481,12478,Ruben Mehta,IN,Bottrop,Nordrhein-Westfalen,Germany
1482,12479,Priscilla Tang,IN,Frankfurt,Hessen,Germany
1483,12480,Meredith Alvarez,IN,Lille,Nord,France
1484,12481,Victor Diaz,IN,Berlin,Nordrhein-Westfalen,Germany
1485,12482,Jerome Browning,IN,Orly,Val de Marne,France
1486,12483,Amanda Perez,IN,Roubaix,Nord,France
1487,12484,Lori Suarez,IN,Hamburg,Hamburg,Germany
1488,12485,Veronica Subram,IN,Colomiers,Garonne (Haute),France
1489,12486,Kristen Ye,IN,West Sussex,England,United Kingdom
1490,12487,Willie Zhu,IN,Salzgitter,Hessen,Germany
1491,12488,Jay Garcia,IN,Saint Germain en Laye,Yveline,France
1492,12489,Wayne Rai,IN,Les Ulis,Essonne,France
1493,12490,Trisha He,IN,Paris,Seine (Paris),France
1494,12491,Alvin Huang,IN,Oxford,England,United Kingdom
1495,12492,Brittany Price,IN,Stoke-on-Trent,England,United Kingdom
1496,12493,Dwayne Vazquez,IN,Ingolstadt,Bayern,Germany
1497,12494,Abby Sandberg,IN,Versailles,Yveline,France
1498,12495,Lucas Miller,IN,Frankfurt,Hessen,Germany
1499,12496,Melanie Cox,IN,Gateshead,England,United Kingdom
1500,12497,Ashlee Kumar,IN,Saarbrücken,Saarland,Germany
1501,12498,Eduardo Diaz,IN,Hamburg,Hamburg,Germany
1502,12499,Heather Wang,IN,München,Hamburg,Germany
1503,12500,Kathleen Vazquez,IN,Offenbach,Saarland,Germany
1504,12501,Cory Sai,IN,Solingen,Nordrhein-Westfalen,Germany
1505,12502,Darren Sanchez,IN,Oxon,England,United Kingdom
1506,12503,Casey Shen,IN,York,England,United Kingdom
1507,12504,Arthur Gutierrez,IN,Gloucestershire,England,United Kingdom
1508,12505,Dalton Martin,IN,Stoke-on-Trent,England,United Kingdom
1509,12506,Preston Sanchez,IN,West Sussex,England,United Kingdom
1510,12507,Ian Bell,IN,Solingen,Nordrhein-Westfalen,Germany
1511,12508,Nichole Anand,IN,Bury,England,United Kingdom
1512,12509,Marc Ferrier,IN,Drancy,Seine Saint Denis,France
1513,12510,Roberto Sanz,IN,Lieusaint,Seine et Marne,France
1514,12511,Grant Chander,IN,Paris,Seine (Paris),France
1515,12512,Carolyn Gomez,IN,Berlin,Saarland,Germany
1516,12513,Austin Thompson,IN,Stoke-on-Trent,England,United Kingdom
1517,12514,Lacey Becker,IN,Paris,Seine (Paris),France
1518,12515,Shelby Bailey,IN,Roubaix,Nord,France
1519,12516,Shawna Chander,IN,Frankfurt am Main,Hamburg,Germany
1520,12517,Alexa Watson,IN,Kassel,Hessen,Germany
1521,12518,Jacquelyn Dominguez,IN,Solingen,Nordrhein-Westfalen,Germany
1522,12519,Casey Gutierrez,IN,Peterborough,England,United Kingdom
1523,12520,Seth Jackson,IN,Saint Germain en Laye,Yveline,France
1524,12521,Meredith Dominguez,IN,Offenbach,Saarland,Germany
1525,12522,Brandy Sanchez,IN,Pantin,Seine Saint Denis,France
1526,12523,Steve Wagner,IN,Paris,Seine (Paris),France
1527,12524,Kate Shan,IN,Les Ulis,Essonne,France
1528,12525,Chelsea Rodriguez,IN,Esher-Molesey,England,United Kingdom
1529,12526,Michele Suarez,IN,London,England,United Kingdom
1530,12527,José Rodriguez,IN,Burbank,California,United States
1531,12528,Devin Wilson,IN,Spokane,Washington,United States
1532,12529,Isaiah Allen,IN,Berkeley,California,United States
1533,12530,Isabel Coleman,IN,Shawnee,British Columbia,Canada
1534,12531,Autumn Xu,IN,Beaverton,Oregon,United States
1535,12532,Jose Carter,IN,Metchosin,British Columbia,Canada
1536,12533,Luis Washington,IN,Walla Walla,Washington,United States
1537,12534,Katie Shan,IN,Saint Ouen,Charente-Maritime,France
1538,12535,Clifford Kapoor,IN,Solingen,Nordrhein-Westfalen,Germany
1539,12536,Javier Dominguez,IN,Solingen,Nordrhein-Westfalen,Germany
1540,12537,Terrence Luo,IN,Paris,Seine (Paris),France
1541,12538,Paula Blanco,IN,Berlin,Saarland,Germany
1542,12539,Marc Dominguez,IN,Orly,Val de Marne,France
1543,12540,Levi Sara,IN,Peterborough,England,United Kingdom
1544,12541,Jonathan Zhang,IN,Drancy,Seine Saint Denis,France
1545,12542,Preston Patel,IN,Paris,Seine (Paris),France
1546,12543,Ruben Alvarez,IN,Verrieres Le Buisson,Essonne,France
1547,12544,Bruce Jordan,IN,Kiel,Saarland,Germany
1548,12545,Marc Ruiz,IN,Berks,England,United Kingdom
1549,12546,Clarence Andersen,IN,Mühlheim,Hamburg,Germany
1550,12547,Bradley Nara,IN,Les Ulis,Essonne,France
1551,12548,Alexandra Collins,IN,Bottrop,Nordrhein-Westfalen,Germany
1552,12549,Donna Xie,IN,Paris,Seine (Paris),France
1553,12550,Austin Diaz,IN,Oxford,England,United Kingdom
1554,12551,Julio Ramos,IN,London,England,United Kingdom
1555,12552,Bruce Torres,IN,Saint Ouen,Loir et Cher,France
1556,12553,Toni Fernandez,IN,Suresnes,Hauts de Seine,France
1557,12554,Barry Rodriguez,IN,Cambridge,England,United Kingdom
1558,12555,Edgar Malhotra,IN,Roubaix,Nord,France
1559,12556,Manuel Kapoor,IN,Werne,Nordrhein-Westfalen,Germany
1560,12557,Phillip Lopez,IN,Boulogne-Billancourt,Hauts de Seine,France
1561,12558,Amanda Evans,IN,Bottrop,Nordrhein-Westfalen,Germany
1562,12559,Emmanuel Lopez,IN,London,England,United Kingdom
1563,12560,Mandy Gao,IN,London,England,United Kingdom
1564,12561,Trisha Lin,IN,Bobigny,Seine Saint Denis,France
1565,12562,Kristina Chandra,IN,Paris,Seine (Paris),France
1566,12563,Alejandro Lin,IN,Cheltenham,England,United Kingdom
1567,12564,Marshall Yang,IN,London,England,United Kingdom
1568,12565,Kendra Gutierrez,IN,Paris,Seine (Paris),France
1569,12566,Omar Yang,IN,London,England,United Kingdom
1570,12567,Carmen Arthur,IN,Newcastle upon Tyne,England,United Kingdom
1571,12568,Stacey Ye,IN,Stoke-on-Trent,England,United Kingdom
1572,12569,Kristin Rai,IN,Warrington,England,United Kingdom
1573,12570,Casey Munoz,IN,Brisbane,Queensland,Australia
1574,12571,Jennifer Green,IN,Coffs Harbour,New South Wales,Australia
1575,12572,Alisha Chander,IN,Findon,South Australia,Australia
1576,12573,Grant Rai,IN,Lavender Bay,New South Wales,Australia
1577,12574,Derek Raje,IN,Silverwater,New South Wales,Australia
1578,12575,Jaclyn Shen,IN,Wollongong,New South Wales,Australia
1579,12576,Walter Dominguez,IN,Melbourne,Victoria,Australia
1580,12577,Francis Sanz,IN,Lane Cove,New South Wales,Australia
1581,12578,Gavin Perry,IN,Cranbourne,Victoria,Australia
1582,12579,Lydia Sanchez,IN,Springwood,New South Wales,Australia
1583,12580,Cedric She,IN,South Melbourne,Victoria,Australia
1584,12581,Kristina Fernandez,IN,Melton,Victoria,Australia
1585,12582,Carmen Sara,IN,Springwood,New South Wales,Australia
1586,12583,Tyrone Ortega,IN,Newcastle,New South Wales,Australia
1587,12584,Brittney Ma,IN,Townsville,Queensland,Australia
1588,12585,Ian Martinez,IN,Hobart,Tasmania,Australia
1589,12586,Kellie Hernandez,IN,Townsville,Queensland,Australia
1590,12587,Danny Travers,IN,Milsons Point,New South Wales,Australia
1591,12588,Tracy Chande,IN,Milsons Point,New South Wales,Australia
1592,12589,Ruben Rodriguez,IN,Melbourne,Victoria,Australia
1593,12590,Mario Chander,IN,Newcastle upon Tyne,England,United Kingdom
1594,12591,Meredith Madan,IN,Berlin,Hessen,Germany
1595,12592,Amy Li,IN,Birmingham,England,United Kingdom
1596,12593,Benjamin Zhang,IN,Bury,England,United Kingdom
1597,12594,Sandra Gao,IN,Cambridge,England,United Kingdom
1598,12595,Mathew Blanco,IN,London,England,United Kingdom
1599,12596,Armando Romero,IN,Milton Keynes,England,United Kingdom
1600,12597,Franklin Zhang,IN,Kirkby,England,United Kingdom
1601,12598,Alexandra Bryant,IN,Stoke-on-Trent,England,United Kingdom
1602,12599,Jillian Fernandez,IN,Berks,England,United Kingdom
1603,12600,Larry Romero,IN,Eilenburg,Brandenburg,Germany
1604,12601,Randy Zhang,IN,Peterborough,England,United Kingdom
1605,12602,Francisco Srini,IN,London,England,United Kingdom
1606,12603,Cole Reed,IN,Peterborough,England,United Kingdom
1607,12604,Nathan Lee,IN,Darmstadt,Hessen,Germany
1608,12605,Carol Cooper,IN,Saarlouis,Saarland,Germany
1609,12606,Arthur Van,IN,Roubaix,Nord,France
1610,12607,Tamara Zhu,IN,Verrieres Le Buisson,Essonne,France
1611,12608,Brett Sanchez,IN,Bury,England,United Kingdom
1612,12609,Linda Carlson,IN,Watford,England,United Kingdom
1613,12610,Wendy Gutierrez,IN,York,England,United Kingdom
1614,12611,Manuel Sara,IN,Watford,England,United Kingdom
1615,12612,Shannon Torres,IN,Birmingham,England,United Kingdom
1616,12613,Joel Prasad,IN,Saint-Denis,Seine Saint Denis,France
1617,12614,Lance Gill,IN,Versailles,Yveline,France
1618,12615,Nathan Hill,IN,Leeds,England,United Kingdom
1619,12616,Kelsey Tang,IN,München,Hessen,Germany
1620,12617,Jake Ma,IN,Hannover,Nordrhein-Westfalen,Germany
1621,12618,Dawn Lal,IN,Lieusaint,Seine et Marne,France
1622,12619,Priscilla Rai,IN,Oxford,England,United Kingdom
1623,12620,Maurice Lal,IN,Villeneuve-d'Ascq,Nord,France
1624,12621,Barry Martinez,IN,Paris,Seine (Paris),France
1625,12622,Micheal Rubio,IN,London,England,United Kingdom
1626,12623,Jesse Sanchez,IN,Newcastle upon Tyne,England,United Kingdom
1627,12624,Jamie Xu,IN,Frankfurt am Main,Hamburg,Germany
1628,12625,Carly Andersen,IN,Colomiers,Garonne (Haute),France
1629,12626,Cassie Lal,IN,London,England,United Kingdom
1630,12627,Leah Zheng,IN,London,England,United Kingdom
1631,12628,Arturo Ma,IN,Colomiers,Garonne (Haute),France
1632,12629,Russell Nara,IN,Hamburg,Hamburg,Germany
1633,12630,Kevin Simmons,IN,Gateshead,England,United Kingdom
1634,12631,Clarence Gao,IN,Paris,Seine (Paris),France
1635,12632,Bonnie Nath,IN,Sèvres,Hauts de Seine,France
1636,12633,Shannon Suarez,IN,Bracknell,England,United Kingdom
1637,12634,Derrick Ruiz,IN,London,England,United Kingdom
1638,12635,Brad Beck,IN,Drancy,Seine Saint Denis,France
1639,12636,Tamer Salah,IN,Berlin,Saarland,Germany
1640,12637,Leonard Nath,IN,London,England,United Kingdom
1641,12638,Sebastian Brooks,IN,Frankfurt,Hessen,Germany
1642,12639,Ruben Lopez,IN,Roncq,Nord,France
1643,12640,Angel Richardson,IN,Billericay,England,United Kingdom
1644,12641,Willie Raje,IN,Paris,Seine (Paris),France
1645,12642,Jimmy Carlson,IN,Roubaix,Nord,France
1646,12643,Kristina Perez,IN,Stuttgart,Saarland,Germany
1647,12644,Rachel Reed,IN,Esher-Molesey,England,United Kingdom
1648,12645,Audrey Ruiz,IN,York,England,United Kingdom
1649,12646,Kenneth Xu,IN,Bonn,Hamburg,Germany
1650,12647,Colleen Anand,IN,Liverpool,England,United Kingdom
1651,12648,Lori Dominguez,IN,Warrington,England,United Kingdom
1652,12649,Omar Goel,IN,Paris,Seine (Paris),France
1653,12650,Aaron Wright,IN,Bobigny,Seine Saint Denis,France
1654,12651,Martin Malhotra,IN,Lille,Nord,France
1655,12652,Carolyn Martin,IN,London,England,United Kingdom
1656,12653,Nichole Andersen,IN,London,England,United Kingdom
1657,12654,Briana Gill,IN,Liverpool,England,United Kingdom
1658,12655,Larry Vazquez,IN,Colombes,Hauts de Seine,France
1659,12656,Blake Roberts,IN,Versailles,Yveline,France
1660,12657,Audrey Blanco,IN,Grevenbroich,Bayern,Germany
1661,12658,Joy Gomez,IN,York,England,United Kingdom
1662,12659,Damien Chande,IN,Paris,Seine (Paris),France
1663,12660,Toni Sanchez,IN,Orleans,Loiret,France
1664,12661,Deborah Pal,IN,Orly,Val de Marne,France
1665,12662,Jessie Huang,IN,Paris,Seine (Paris),France
1666,12663,Morgan Adams,IN,Saint-Denis,Seine Saint Denis,France
1667,12664,Krista Gill,IN,Warrington,England,United Kingdom
1668,12665,Joy Suarez,IN,Cranbourne,Victoria,Australia
1669,12666,Jessie Zhu,IN,Hervey Bay,Queensland,Australia
1670,12667,Maria Wood,IN,Hobart,Tasmania,Australia
1671,12668,Melissa Patterson,IN,Wollongong,New South Wales,Australia
1672,12669,Irving Schmidt,IN,Coffs Harbour,New South Wales,Australia
1673,12670,Sarah Martinez,IN,Sydney,New South Wales,Australia
1674,12671,Alan Huang,IN,Rockhampton,Queensland,Australia
1675,12672,Carson Butler,IN,Sydney,New South Wales,Australia
1676,12673,Colin Stone,IN,Melbourne,Victoria,Australia
1677,12674,Jimmy Travers,IN,Rockhampton,Queensland,Australia
1678,12675,Holly Fernandez,IN,Seaford,Victoria,Australia
1679,12676,Michele Madan,IN,Bendigo,Victoria,Australia
1680,12677,Cedric Liu,IN,Coffs Harbour,New South Wales,Australia
1681,12678,Dana Serrano,IN,Silverwater,New South Wales,Australia
1682,12679,Stacy Gill,IN,Malabar,New South Wales,Australia
1683,12680,George Sanchez,IN,Sydney,New South Wales,Australia
1684,12681,Christy Chow,IN,Caloundra,Queensland,Australia
1685,12682,Kari Subram,IN,Melton,Victoria,Australia
1686,12683,Laura Zhou,IN,Hervey Bay,Queensland,Australia
1687,12684,Shaun Shen,IN,Goulburn,New South Wales,Australia
1688,12685,Jaclyn Xu,IN,Warrnambool,Victoria,Australia
1689,12686,Trisha Zhou,IN,Bendigo,Victoria,Australia
1690,12687,Marshall Li,IN,Coffs Harbour,New South Wales,Australia
1691,12688,Stacy Navarro,IN,Hawthorne,Queensland,Australia
1692,12689,Tamara Pal,IN,Caloundra,Queensland,Australia
1693,12690,Roger Zhang,IN,Sydney,New South Wales,Australia
1694,12691,Rafael Andersen,IN,Findon,South Australia,Australia
1695,12692,Glenn Lu,IN,Hawthorne,Queensland,Australia
1696,12693,Ruth Gonzalez,IN,Rhodes,New South Wales,Australia
1697,12694,Jay Arthur,IN,St. Leonards,New South Wales,Australia
1698,12695,Kari Ruiz,IN,Coffs Harbour,New South Wales,Australia
1699,12696,Stacey Hu,IN,Silverwater,New South Wales,Australia
1700,12697,Brenda Stone,IN,Milsons Point,New South Wales,Australia
1701,12698,Mohamed Pal,IN,Port Macquarie,New South Wales,Australia
1702,12699,Amy Chow,IN,Melbourne,Victoria,Australia
1703,12700,Mindy Kumar,IN,Hawthorne,Queensland,Australia
1704,12701,Gary Gutierrez,IN,Newcastle,New South Wales,Australia
1705,12702,Yolanda Shan,IN,Townsville,Queensland,Australia
1706,12703,Renee Suarez,IN,Lavender Bay,New South Wales,Australia
1707,12704,Barbara Nara,IN,Geelong,Victoria,Australia
1708,12705,Andre Garcia,IN,Perth,South Australia,Australia
1709,12706,Louis Liang,IN,Hawthorne,Queensland,Australia
1710,12707,Ian Lewis,IN,Sedro Woolley,Washington,United States
1711,12708,Bonnie Pal,IN,Chula Vista,California,United States
1712,12709,Ian Rodriguez,IN,San Carlos,California,United States
1713,12710,Dalton Evans,IN,Langley,British Columbia,Canada
1714,12711,Heather Zheng,IN,Les Ulis,Essonne,France
1715,12712,Arthur Romero,IN,München,Nordrhein-Westfalen,Germany
1716,12713,Deborah Xie,IN,Offenbach,Saarland,Germany
1717,12714,Colleen Lu,IN,Hannover,Nordrhein-Westfalen,Germany
1718,12715,Eddie Gill,IN,Seaford,Victoria,Australia
1719,12716,Dale Shen,IN,Croix,Nord,France
1720,12717,Hannah Wood,IN,Metz,Moselle,France
1721,12718,Tammy Sai,IN,Paris,Seine (Paris),France
1722,12719,Cheryl Ruiz,IN,Sèvres,Hauts de Seine,France
1723,12720,Nicolas Chande,IN,Suresnes,Hauts de Seine,France
1724,12721,Rebekah Martinez,IN,Saarlouis,Saarland,Germany
1725,12722,Latasha Gomez,IN,Bottrop,Nordrhein-Westfalen,Germany
1726,12723,Kurt Jai,IN,Orleans,Loiret,France
1727,12724,Eddie Martin,IN,Münster,Saarland,Germany
1728,12725,Gabrielle James,IN,Neunkirchen,Saarland,Germany
1729,12726,Kurt Goel,IN,Ingolstadt,Bayern,Germany
1730,12727,Amanda Ross,IN,Bobigny,Seine Saint Denis,France
1731,12728,Jeremiah Stewart,IN,Frankfurt,Hessen,Germany
1732,12729,Jose Perry,IN,Peterborough,England,United Kingdom
1733,12730,Karla Becker,IN,York,England,United Kingdom
1734,12731,Steven Murphy,IN,Werne,Nordrhein-Westfalen,Germany
1735,12732,Todd Guo,IN,Orleans,Loiret,France
1736,12733,Lacey Cai,IN,London,England,United Kingdom
1737,12734,Margaret Zhou,IN,Cergy,Val d'Oise,France
1738,12735,Donald Mehta,IN,Essen,Hamburg,Germany
1739,12736,Diana Ruiz,IN,Frankfurt,Bayern,Germany
1740,12737,Brett Chandra,IN,Colombes,Hauts de Seine,France
1741,12738,Melinda Rubio,IN,Berlin,Nordrhein-Westfalen,Germany
1742,12739,Evan Young,IN,Kirkby,England,United Kingdom
1743,12740,Kathryn Goel,IN,Berks,England,United Kingdom
1744,12741,Raymond Sam,IN,Stuttgart,Saarland,Germany
1745,12742,Samantha Martinez,IN,Solingen,Nordrhein-Westfalen,Germany
1746,12743,Carl Kumar,IN,Bury,England,United Kingdom
1747,12744,Anna Moore,IN,Cheltenham,England,United Kingdom
1748,12745,Rafael Wu,IN,Kirkby,England,United Kingdom
1749,12746,Juan Torres,IN,Bury,England,United Kingdom
1750,12747,Colleen Hu,IN,Hamburg,Hamburg,Germany
1751,12748,Grace Bell,IN,Drancy,Seine Saint Denis,France
1752,12749,Miguel Lee,IN,Chatou,Yveline,France
1753,12750,Teresa Vazquez,IN,Morangis,Essonne,France
1754,12751,Priscilla Xu,IN,Erlangen,Bayern,Germany
1755,12752,Jonathon Alvarez,IN,Courbevoie,Hauts de Seine,France
1756,12753,Ramon Zhao,IN,Villeneuve-d'Ascq,Nord,France
1757,12754,Lindsey Deng,IN,Saint-Denis,Seine Saint Denis,France
1758,12755,Chloe Hughes,IN,Santa Cruz,California,United States
